player1,player2,deckcode1,deckcode2,characters1,characters2,score1,score2,week_game,isDrop,isBye,isTie,isIncluded,isMirror,server,matchNum,week,game
TTTttf :),BYE,HKDhxBwMAVBR0dANCBHhoS8aFBFwOJcNCbBx62QOGLAx9IMTGbExotkaHSGRDNoRHSAA,,Alhaitham\\Emilie\\Yoimiya,,1,,4\\1,,TRUE,,,FALSE,EU,136,4,1
end,Ebrithil,AKDQ6iwOGvBA72gPGkBx9FcPFWFwisEbDKERujYcE8FgzMYdDEFg1N4dDsGQ3OkYDiAA,AECw1gQNFGEBOEQTFIBA2oYPCEBg9JcQE4EBCDATE7ExOzMYFaFwir8dC0Hw3MQdDMAA,Chiori\\Sangonomiya Kokomi\\Zhongli,Chongyun\\Mona\\Sayu,1,0,4\\1,,,,TRUE,FALSE,EU,137,4,1
Kalomon2,FireToSky,EZDRybEVG6DR9C8PEkDw9p0YCaHRloEZGGEQELYRCwHQ1L8dC0Hx3FgdDMFglcYLDGAA,FBHxSRcNEWBh1ioTEoGhOCwPCUBx9DAQE4EBCDMTE7ExO1cUC8HwisQYDKFA3NEdDcAA,Clorinde\\Eremite Scorching Loremaster\\Sigewinne,Azhdaha\\Layla\\Neuvillette,0,1,4\\1,,,,TRUE,FALSE,EU,138,4,1
Siyanochka,cori,G4DAuCsLHbBhu74MHXCBx9gNCeDQ6p0OG6FxD7cQC/EwTbMUC9FgabYWC5Fw3LcdC8AA,HeBg9BUPFkGwAlEQHSGBAywQFTFgBYAQCVFwO5cTDLFQDMUQDcFgENYREwGB3DgdDcAA,Mualani\\Noelle\\Xilonen,Wriothesley\\Xilonen\\Yoimiya,1,0,4\\1,,,,TRUE,FALSE,EU,139,4,1
UwU,Yuki,HHDh2xkOA7AB69AOCcBw7JcPExAx8TMPFUBx9FcPGWAx9pMTC7FAO8kZDGGR1GcdFkAA,GjBAxxkMAnDAyVUMBpCB3qcOCJDA6Z0OGKAh6oIPC0Dw9L8QDLEQD8EQHPEhzMIcDMAA,Emilie\\Lyney\\Tighnari,Chiori\\Dehya\\Zhongli,1,0,4\\1,,,,TRUE,FALSE,EU,140,4,1
Огурчик238,Cube.,G0AR5BkPAUBx9mMPFmExaEgYG6FxirgZG2GAy70cDLFgacYWDJGQxckcDVEB3FodDsAA,AVGy37MPGZHC6pAPHKFR65gQCkFx9aUQC1FC91gUFrJxPLcaDFLS1TceFEJi3YYeGcEB,Hu Tao\\Lyney\\Sigewinne,Golden Wolflord\\Mona\\Navia,1,0,4\\1,,,,TRUE,FALSE,EU,141,4,1
Ilyandro,KAPAMEL,FJAg0SwNFhHhWncOF5Bw6Y0OCODh7i4PEiHgA5cQCTFwBbYQC1FgEMURDAFQ3MkdDMAA,AGBQxgoMHJBgyUENBBAR0cgNCZAA25APCUFwO5cTE7EhC1cQGcExDJMRDAEgEMIdDEAA,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,Arlecchino\\Kamisato Ayaka\\Xingqiu,1,0,4\\1,,,,TRUE,FALSE,EU,142,4,1
Achilles,Lizafan#1,EVCBxRkMAaDRyiIMEtAgzYMcCDAw844PCUBw9JcQEyExO1cTC7HwC78QE7FhDDYQDMAA,EeBR6aQOApDA6mgOGqBx9FcPFUBx9Z4PC2FAurQbDKEQzMEcE8Fh1DYdDEFg3MYdDcAA,Cyno\\Lyney\\Yelan,Chiori\\La Signora\\Zhongli,0,1,4\\1,,,,TRUE,FALSE,EU,143,4,1
Achilles,BYE,EVCBxRkMAaDRyiIMEtAgzYMcCDAw844PCUBw9JcQEyExO1cTC7HwC78QE7FhDDYQDMAA,,Cyno\\Lyney\\Yelan,,1,,4\\2,,TRUE,,,FALSE,EU,144,4,2
Ilyandro,TTTttf :),FJAg0SwNFhHhWncOF5Bw6Y0OCODh7i4PEiHgA5cQCTFwBbYQC1FgEMURDAFQ3MkdDMAA,HKDhxBwMAVBR0dANCBHhoS8aFBFwOJcNCbBx62QOGLAx9IMTGbExotkaHSGRDNoRHSAA,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,Alhaitham\\Emilie\\Yoimiya,1,0,4\\2,,,,TRUE,FALSE,EU,145,4,2
Cube.,Ebrithil,AVGy37MPGZHC6pAPHKFR65gQCkFx9aUQC1FC91gUFrJxPLcaDFLS1TceFEJi3YYeGcEB,AECw1gQNFGEBOEQTFIBA2oYPCEBg9JcQE4EBCDATE7ExOzMYFaFwir8dC0Hw3MQdDMAA,Golden Wolflord\\Mona\\Navia,Chongyun\\Mona\\Sayu,0,1,4\\2,,,,TRUE,FALSE,EU,146,4,2
Kalomon2,Yuki,EZDRybEVG6DR9C8PEkDw9p0YCaHRloEZGGEQELYRCwHQ1L8dC0Hx3FgdDMFglcYLDGAA,GjBAxxkMAnDAyVUMBpCB3qcOCJDA6Z0OGKAh6oIPC0Dw9L8QDLEQD8EQHPEhzMIcDMAA,Clorinde\\Eremite Scorching Loremaster\\Sigewinne,Chiori\\Dehya\\Zhongli,1,0,4\\2,,,,TRUE,FALSE,EU,147,4,2
KAPAMEL,cori,AGBQxgoMHJBgyUENBBAR0cgNCZAA25APCUFwO5cTE7EhC1cQGcExDJMRDAEgEMIdDEAA,HeBg9BUPFkGwAlEQHSGBAywQFTFgBYAQCVFwO5cTDLFQDMUQDcFgENYREwGB3DgdDcAA,Arlecchino\\Kamisato Ayaka\\Xingqiu,Wriothesley\\Xilonen\\Yoimiya,1,0,4\\2,,,,TRUE,FALSE,EU,148,4,2
Огурчик238,UwU,G0AR5BkPAUBx9mMPFmExaEgYG6FxirgZG2GAy70cDLFgacYWDJGQxckcDVEB3FodDsAA,HHDh2xkOA7AB69AOCcBw7JcPExAx8TMPFUBx9FcPGWAx9pMTC7FAO8kZDGGR1GcdFkAA,Hu Tao\\Lyney\\Sigewinne,Emilie\\Lyney\\Tighnari,1,0,4\\2,TRUE,,,,FALSE,EU,149,4,2
FireToSky,end,FBHxSRcNEWBh1ioTEoGhOCwPCUBx9DAQE4EBCDMTE7ExO1cUC8HwisQYDKFA3NEdDcAA,AKDQ6iwOGvBA72gPGkBx9FcPFWFwisEbDKERujYcE8FgzMYdDEFg1N4dDsGQ3OkYDiAA,Azhdaha\\Layla\\Neuvillette,Chiori\\Sangonomiya Kokomi\\Zhongli,1,0,4\\2,,,,TRUE,FALSE,EU,150,4,2
Siyanochka,Lizafan#1,G4DAuCsLHbBhu74MHXCBx9gNCeDQ6p0OG6FxD7cQC/EwTbMUC9FgabYWC5Fw3LcdC8AA,EeBR6aQOApDA6mgOGqBx9FcPFUBx9Z4PC2FAurQbDKEQzMEcE8Fh1DYdDEFg3MYdDcAA,Mualani\\Noelle\\Xilonen,Chiori\\La Signora\\Zhongli,0,1,4\\2,,,,TRUE,FALSE,EU,151,4,2
Siyanochka,Kalomon2,G4DAuCsLHbBhu74MHXCBx9gNCeDQ6p0OG6FxD7cQC/EwTbMUC9FgabYWC5Fw3LcdC8AA,EZDRybEVG6DR9C8PEkDw9p0YCaHRloEZGGEQELYRCwHQ1L8dC0Hx3FgdDMFglcYLDGAA,Mualani\\Noelle\\Xilonen,Clorinde\\Eremite Scorching Loremaster\\Sigewinne,1,0,4\\3,,,,TRUE,FALSE,EU,152,4,3
FireToSky,Ilyandro,FBHxSRcNEWBh1ioTEoGhOCwPCUBx9DAQE4EBCDMTE7ExO1cUC8HwisQYDKFA3NEdDcAA,FJAg0SwNFhHhWncOF5Bw6Y0OCODh7i4PEiHgA5cQCTFwBbYQC1FgEMURDAFQ3MkdDMAA,Azhdaha\\Layla\\Neuvillette,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,1,0,4\\3,,,,TRUE,FALSE,EU,153,4,3
TTTttf :),KAPAMEL,HKDhxBwMAVBR0dANCBHhoS8aFBFwOJcNCbBx62QOGLAx9IMTGbExotkaHSGRDNoRHSAA,AGBQxgoMHJBgyUENBBAR0cgNCZAA25APCUFwO5cTE7EhC1cQGcExDJMRDAEgEMIdDEAA,Alhaitham\\Emilie\\Yoimiya,Arlecchino\\Kamisato Ayaka\\Xingqiu,0,1,4\\3,,,,TRUE,FALSE,EU,154,4,3
Ebrithil,UwU,AECw1gQNFGEBOEQTFIBA2oYPCEBg9JcQE4EBCDATE7ExOzMYFaFwir8dC0Hw3MQdDMAA,HHDh2xkOA7AB69AOCcBw7JcPExAx8TMPFUBx9FcPGWAx9pMTC7FAO8kZDGGR1GcdFkAA,Chongyun\\Mona\\Sayu,Emilie\\Lyney\\Tighnari,1,0,4\\3,TRUE,,,,FALSE,EU,155,4,3
Yuki,cori,GjBAxxkMAnDAyVUMBpCB3qcOCJDA6Z0OGKAh6oIPC0Dw9L8QDLEQD8EQHPEhzMIcDMAA,HeBg9BUPFkGwAlEQHSGBAywQFTFgBYAQCVFwO5cTDLFQDMUQDcFgENYREwGB3DgdDcAA,Chiori\\Dehya\\Zhongli,Wriothesley\\Xilonen\\Yoimiya,1,0,4\\3,,,,TRUE,FALSE,EU,156,4,3
Achilles,end,EVCBxRkMAaDRyiIMEtAgzYMcCDAw844PCUBw9JcQEyExO1cTC7HwC78QE7FhDDYQDMAA,AKDQ6iwOGvBA72gPGkBx9FcPFWFwisEbDKERujYcE8FgzMYdDEFg1N4dDsGQ3OkYDiAA,Cyno\\Lyney\\Yelan,Chiori\\Sangonomiya Kokomi\\Zhongli,0,1,4\\3,,,,TRUE,FALSE,EU,157,4,3
Lizafan#1,Огурчик238,EeBR6aQOApDA6mgOGqBx9FcPFUBx9Z4PC2FAurQbDKEQzMEcE8Fh1DYdDEFg3MYdDcAA,G0AR5BkPAUBx9mMPFmExaEgYG6FxirgZG2GAy70cDLFgacYWDJGQxckcDVEB3FodDsAA,Chiori\\La Signora\\Zhongli,Hu Tao\\Lyney\\Sigewinne,1,0,4\\3,,,,TRUE,FALSE,EU,158,4,3
cori,BYE,HeBg9BUPFkGwAlEQHSGBAywQFTFgBYAQCVFwO5cTDLFQDMUQDcFgENYREwGB3DgdDcAA,,Wriothesley\\Xilonen\\Yoimiya,,0,,4\\4,,TRUE,,,FALSE,EU,159,4,4
Siyanochka,end,G4DAuCsLHbBhu74MHXCBx9gNCeDQ6p0OG6FxD7cQC/EwTbMUC9FgabYWC5Fw3LcdC8AA,AKDQ6iwOGvBA72gPGkBx9FcPFWFwisEbDKERujYcE8FgzMYdDEFg1N4dDsGQ3OkYDiAA,Mualani\\Noelle\\Xilonen,Chiori\\Sangonomiya Kokomi\\Zhongli,1,0,4\\4,,,,TRUE,FALSE,EU,160,4,4
KAPAMEL,Огурчик238,AGBQxgoMHJBgyUENBBAR0cgNCZAA25APCUFwO5cTE7EhC1cQGcExDJMRDAEgEMIdDEAA,G0AR5BkPAUBx9mMPFmExaEgYG6FxirgZG2GAy70cDLFgacYWDJGQxckcDVEB3FodDsAA,Arlecchino\\Kamisato Ayaka\\Xingqiu,Hu Tao\\Lyney\\Sigewinne,0,1,4\\4,,,,TRUE,FALSE,EU,161,4,4
Ebrithil,Ilyandro,AECw1gQNFGEBOEQTFIBA2oYPCEBg9JcQE4EBCDATE7ExOzMYFaFwir8dC0Hw3MQdDMAA,FJAg0SwNFhHhWncOF5Bw6Y0OCODh7i4PEiHgA5cQCTFwBbYQC1FgEMURDAFQ3MkdDMAA,Chongyun\\Mona\\Sayu,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,1,0,4\\4,,,,TRUE,FALSE,EU,162,4,4
Kalomon2,Achilles,EZDRybEVG6DR9C8PEkDw9p0YCaHRloEZGGEQELYRCwHQ1L8dC0Hx3FgdDMFglcYLDGAA,EVCBxRkMAaDRyiIMEtAgzYMcCDAw844PCUBw9JcQEyExO1cTC7HwC78QE7FhDDYQDMAA,Clorinde\\Eremite Scorching Loremaster\\Sigewinne,Cyno\\Lyney\\Yelan,1,0,4\\4,,,,TRUE,FALSE,EU,163,4,4
Yuki,TTTttf :),GjBAxxkMAnDAyVUMBpCB3qcOCJDA6Z0OGKAh6oIPC0Dw9L8QDLEQD8EQHPEhzMIcDMAA,HKDhxBwMAVBR0dANCBHhoS8aFBFwOJcNCbBx62QOGLAx9IMTGbExotkaHSGRDNoRHSAA,Chiori\\Dehya\\Zhongli,Alhaitham\\Emilie\\Yoimiya,0,1,4\\4,,,,TRUE,FALSE,EU,164,4,4
FireToSky,Lizafan#1,FBHxSRcNEWBh1ioTEoGhOCwPCUBx9DAQE4EBCDMTE7ExO1cUC8HwisQYDKFA3NEdDcAA,EeBR6aQOApDA6mgOGqBx9FcPFUBx9Z4PC2FAurQbDKEQzMEcE8Fh1DYdDEFg3MYdDcAA,Azhdaha\\Layla\\Neuvillette,Chiori\\La Signora\\Zhongli,0,1,4\\4,,,,TRUE,FALSE,EU,165,4,4
FireToSky,Siyanochka,FBHxSRcNEWBh1ioTEoGhOCwPCUBx9DAQE4EBCDMTE7ExO1cUC8HwisQYDKFA3NEdDcAA,G4DAuCsLHbBhu74MHXCBx9gNCeDQ6p0OG6FxD7cQC/EwTbMUC9FgabYWC5Fw3LcdC8AA,Azhdaha\\Layla\\Neuvillette,Mualani\\Noelle\\Xilonen,1,0,4\\5,,,,TRUE,FALSE,EU,166,4,5
Lizafan#1,Ilyandro,EeBR6aQOApDA6mgOGqBx9FcPFUBx9Z4PC2FAurQbDKEQzMEcE8Fh1DYdDEFg3MYdDcAA,FJAg0SwNFhHhWncOF5Bw6Y0OCODh7i4PEiHgA5cQCTFwBbYQC1FgEMURDAFQ3MkdDMAA,Chiori\\La Signora\\Zhongli,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,1,0,4\\5,TRUE,,,,FALSE,EU,167,4,5
Achilles,Yuki,EVCBxRkMAaDRyiIMEtAgzYMcCDAw844PCUBw9JcQEyExO1cTC7HwC78QE7FhDDYQDMAA,GjBAxxkMAnDAyVUMBpCB3qcOCJDA6Z0OGKAh6oIPC0Dw9L8QDLEQD8EQHPEhzMIcDMAA,Cyno\\Lyney\\Yelan,Chiori\\Dehya\\Zhongli,1,0,4\\5,,,,TRUE,FALSE,EU,168,4,5
Огурчик238,Ebrithil,G0AR5BkPAUBx9mMPFmExaEgYG6FxirgZG2GAy70cDLFgacYWDJGQxckcDVEB3FodDsAA,AECw1gQNFGEBOEQTFIBA2oYPCEBg9JcQE4EBCDATE7ExOzMYFaFwir8dC0Hw3MQdDMAA,Hu Tao\\Lyney\\Sigewinne,Chongyun\\Mona\\Sayu,1,0,4\\5,,,,TRUE,FALSE,EU,169,4,5
end,KAPAMEL,AKDQ6iwOGvBA72gPGkBx9FcPFWFwisEbDKERujYcE8FgzMYdDEFg1N4dDsGQ3OkYDiAA,AGBQxgoMHJBgyUENBBAR0cgNCZAA25APCUFwO5cTE7EhC1cQGcExDJMRDAEgEMIdDEAA,Chiori\\Sangonomiya Kokomi\\Zhongli,Arlecchino\\Kamisato Ayaka\\Xingqiu,1,0,4\\5,,,,TRUE,FALSE,EU,170,4,5
Kalomon2,TTTttf :),EZDRybEVG6DR9C8PEkDw9p0YCaHRloEZGGEQELYRCwHQ1L8dC0Hx3FgdDMFglcYLDGAA,HKDhxBwMAVBR0dANCBHhoS8aFBFwOJcNCbBx62QOGLAx9IMTGbExotkaHSGRDNoRHSAA,Clorinde\\Eremite Scorching Loremaster\\Sigewinne,Alhaitham\\Emilie\\Yoimiya,0,1,4\\5,,,,TRUE,FALSE,EU,171,4,5
smxrkx4,BYE,HRFgWhcOFpDh6XcOF6Bw6o0OCODh7i4PEkDg9JcQCTFwA70QDFFQEMURDAGQ3MkdDcAA,,Hu Tao\\Xilonen\\Yun Jin,,1,,5\\1,TRUE,TRUE,,,FALSE,EU,172,5,1
Dankuso,Lizafan#1,EWCR280OGJDB6Y8OGKDx6s8PHBDw9JcPCUFxOzMTE7ExxFccFUFw1LQdC0FA3LYdC8AA,GDCw5B0OAUCQ8FkPBQCR9JIPGUAg9pcPCWFwW7YVDLEwlskZDGGR1GcdDUHQ3OMdDsAA,Kachina\\Lyney\\Navia,Chevreuse\\Cyno\\Dehya,0,1,5\\1,,,,TRUE,FALSE,EU,173,5,1
Floppa,Cube.,AGCg1gQNAZCw2ZcTE4EBODAVE6AR9JMPGUEwCMQQDIFAO8oTDLGgTNEUDcEREEkRDQAA,ATCR884PHEBx9NAPCWBw9qQbCqFBuoMcGEEwxMYcDLFhzFocDsGw1OsdDkHA3OwdD8AA,Chongyun\\Razor\\Xingqiu,Dehya\\Emilie\\Kinich,0,1,5\\1,,,,TRUE,FALSE,EU,174,5,1
Ilyandro,Когочка,EZCR6c0OGKDB6o8PGEDx9M8PHGHwB5cQCXFxOzMTE7ExxFccFUFw1LYdC0Fg3NsdDsAA,ApBgyRcNFRDB0WMVFqAw9JsPE0AB9UgPFGGBaIEQGKEQC7QUDNFAacQWDJFg1MYdDEAA,Kachina\\Lyney\\Navia,Hu Tao\\Kuki Shinobu\\Venti,1,0,5\\1,,,,TRUE,FALSE,EU,175,5,1
Yuki,Огурчик238,GJDB2xkOHJDR6Y8OGKDx6s8PHEDw9JcPCWFxOzMTE7ExxFccFUFw1LYdC0Fg3NkdDcAA,G2EQhgEZGUFxlJoVGaGhTJEUGcEQrp0aCeHRy7gcG7GB060dGjHR29IdHbEh1DcdGEAA,Kachina\\Lyney\\Navia,Freminet\\Ganyu\\Sigewinne,1,0,5\\1,,,,TRUE,FALSE,EU,176,5,1
KAPAMEL,Unluck,AGFBhqUYFmHQWoUPCGBg+ZcTCbFwO6QYE6FBijQZFWFx01cQGaExDDUWE5FR1FgdDEAA,GJDB6RkOHKDR6o8PGCDx8s8PHEDw9JcPCWFxBzMQE3ExO1cTFbFwxLYcC0Fg1NsdDkAA,Abyss Lector: Violet Lightning\\Chongyun\\Xinyan,Kachina\\Lyney\\Navia,0,1,5\\1,,,,TRUE,FALSE,EU,177,5,1
Siyanochka,MrPillow,ApDB6W0OAqCx6pEOGeAQ7p0UCcHRTK0YGqHRirkZG1GRrjcaE+Fx25QdGbFA3NsdDsAA,FZDA0SUNERCQ9qMPE2EBCDAQE4ExOzMWFIGBaEgQC9HwD8QQDPFA1MYdDEFg3MkdDMAA,Noelle\\Xinyan\\Zhongli,Jean\\Kuki Shinobu\\Lyney,0,0,5\\1,,,TRUE,TRUE,FALSE,EU,178,5,1
Stockfish-15C*,12.06,GuBB6RUOApDA6mgOGqBx9FcPFUBx9oIPDJEQusEbE6FhzDYcDMFg1MYdDEGQ3MkdDcAA,G3DAuCsLHYBhu74MHXCBx9gNCeDQ6p0OG6FxD7cQGfHgTbMUC9EwabYWC5Fg3LcdC8AA,Chiori\\La Signora\\Zhongli,Mualani\\Noelle\\Xilonen,1,0,5\\1,,,,TRUE,FALSE,EU,179,5,1
Traveler,cori,ARFxWtYOHJDR6S4OEqDg6pcTCbFxO1cTFcFxotkaHSGQxMYcDEFgC8kaDPGRr6EdGsAA,F5Gx0gsOAhFR2lIOBrER9ZgQCmJyPDIUFrJyl5QaGmIxDMMRDcIhDccSDQJhEcoeDUEB,Hu Tao\\Kachina\\Xilonen,Wriothesley\\Xingqiu\\Yoimiya,1,0,5\\1,TRUE,,,,FALSE,EU,180,5,1
Ebrithil,Kalomon2,EUBw1igNFWHhOGETFIBx2kcPCUBx9DAQE2EBCDMQE4ExO1cTC7Hwir8YGqEA3MQdDMAA,EZHRWrEYG5DR9C8PEkHwW50YCaHRioEZGFEQlr0ZC2HwEL8RFQGA1MYdDEFg3MkdDMAA,Abyss Herald: Wicked Torrents\\Kaedehara Kazuha\\Layla,Clorinde\\Eremite Scorching Loremaster\\Sigewinne,1,0,5\\1,,,,TRUE,FALSE,EU,181,5,1
Kalomon2,Dankuso,EZHRWrEYG5DR9C8PEkHwW50YCaHRioEZGFEQlr0ZC2HwEL8RFQGA1MYdDEFg3MkdDMAA,EWCR280OGJDB6Y8OGKDx6s8PHBDw9JcPCUFxOzMTE7ExxFccFUFw1LQdC0FA3LYdC8AA,Clorinde\\Eremite Scorching Loremaster\\Sigewinne,Kachina\\Lyney\\Navia,1,0,5\\2,,,,TRUE,FALSE,EU,182,5,2
Stockfish-15C*,Ebrithil,GuBB6RUOApDA6mgOGqBx9FcPFUBx9oIPDJEQusEbE6FhzDYcDMFg1MYdDEGQ3MkdDcAA,EUBw1igNFWHhOGETFIBx2kcPCUBx9DAQE2EBCDMQE4ExO1cTC7Hwir8YGqEA3MQdDMAA,Chiori\\La Signora\\Zhongli,Abyss Herald: Wicked Torrents\\Kaedehara Kazuha\\Layla,0,1,5\\2,,,,TRUE,FALSE,EU,183,5,2
smxrkx4,Cube.,HRFgWhcOFpDh6XcOF6Bw6o0OCODh7i4PEkDg9JcQCTFwA70QDFFQEMURDAGQ3MkdDcAA,ATCR884PHEBx9NAPCWBw9qQbCqFBuoMcGEEwxMYcDLFhzFocDsGw1OsdDkHA3OwdD8AA,Hu Tao\\Xilonen\\Yun Jin,Dehya\\Emilie\\Kinich,0,1,5\\2,TRUE,,,,FALSE,EU,184,5,2
Lizafan#1,Yuki,GDCw5B0OAUCQ8FkPBQCR9JIPGUAg9pcPCWFwW7YVDLEwlskZDGGR1GcdDUHQ3OMdDsAA,GJDB2xkOHJDR6Y8OGKDx6s8PHEDw9JcPCWFxOzMTE7ExxFccFUFw1LYdC0Fg3NkdDcAA,Chevreuse\\Cyno\\Dehya,Kachina\\Lyney\\Navia,1,0,5\\2,,,,TRUE,FALSE,EU,185,5,2
Когочка,KAPAMEL,ApBgyRcNFRDB0WMVFqAw9JsPE0AB9UgPFGGBaIEQGKEQC7QUDNFAacQWDJFg1MYdDEAA,AGFBhqUYFmHQWoUPCGBg+ZcTCbFwO6QYE6FBijQZFWFx01cQGaExDDUWE5FR1FgdDEAA,Hu Tao\\Kuki Shinobu\\Venti,Abyss Lector: Violet Lightning\\Chongyun\\Xinyan,0,1,5\\2,,,,TRUE,FALSE,EU,186,5,2
Ilyandro,Unluck,EZCR6c0OGKDB6o8PGEDx9M8PHGHwB5cQCXFxOzMTE7ExxFccFUFw1LYdC0Fg3NsdDsAA,GJDB6RkOHKDR6o8PGCDx8s8PHEDw9JcPCWFxBzMQE3ExO1cTFbFwxLYcC0Fg1NsdDkAA,Kachina\\Lyney\\Navia,Kachina\\Lyney\\Navia,1,0,5\\2,,,,TRUE,TRUE,EU,187,5,2
Traveler,MrPillow,ARFxWtYOHJDR6S4OEqDg6pcTCbFxO1cTFcFxotkaHSGQxMYcDEFgC8kaDPGRr6EdGsAA,FZDA0SUNERCQ9qMPE2EBCDAQE4ExOzMWFIGBaEgQC9HwD8QQDPFA1MYdDEFg3MkdDMAA,Hu Tao\\Kachina\\Xilonen,Jean\\Kuki Shinobu\\Lyney,1,0,5\\2,TRUE,,,,FALSE,EU,188,5,2
Огурчик238,cori,G2EQhgEZGUFxlJoVGaGhTJEUGcEQrp0aCeHRy7gcG7GB060dGjHR29IdHbEh1DcdGEAA,F5Gx0gsOAhFR2lIOBrER9ZgQCmJyPDIUFrJyl5QaGmIxDMMRDcIhDccSDQJhEcoeDUEB,Freminet\\Ganyu\\Sigewinne,Wriothesley\\Xingqiu\\Yoimiya,0,1,5\\2,,,,TRUE,FALSE,EU,189,5,2
Siyanochka,12.06,ApDB6W0OAqCx6pEOGeAQ7p0UCcHRTK0YGqHRirkZG1GRrjcaE+Fx25QdGbFA3NsdDsAA,G3DAuCsLHYBhu74MHXCBx9gNCeDQ6p0OG6FxD7cQGfHgTbMUC9EwabYWC5Fg3LcdC8AA,Noelle\\Xinyan\\Zhongli,Mualani\\Noelle\\Xilonen,1,0,5\\2,,,,TRUE,FALSE,EU,190,5,2
Когочка,BYE,ApBgyRcNFRDB0WMVFqAw9JsPE0AB9UgPFGGBaIEQGKEQC7QUDNFAacQWDJFg1MYdDEAA,,Hu Tao\\Kuki Shinobu\\Venti,,1,,5\\3,,TRUE,,,FALSE,EU,191,5,3
smxrkx4,Stockfish-15C*,HRFgWhcOFpDh6XcOF6Bw6o0OCODh7i4PEkDg9JcQCTFwA70QDFFQEMURDAGQ3MkdDcAA,GuBB6RUOApDA6mgOGqBx9FcPFUBx9oIPDJEQusEbE6FhzDYcDMFg1MYdDEGQ3MkdDcAA,Hu Tao\\Xilonen\\Yun Jin,Chiori\\La Signora\\Zhongli,0,1,5\\3,TRUE,,,,FALSE,EU,192,5,3
Unluck,cori,GJDB6RkOHKDR6o8PGCDx8s8PHEDw9JcPCWFxBzMQE3ExO1cTFbFwxLYcC0Fg1NsdDkAA,F5Gx0gsOAhFR2lIOBrER9ZgQCmJyPDIUFrJyl5QaGmIxDMMRDcIhDccSDQJhEcoeDUEB,Kachina\\Lyney\\Navia,Wriothesley\\Xingqiu\\Yoimiya,1,0,5\\3,,,,TRUE,FALSE,EU,193,5,3
KAPAMEL,Yuki,AGFBhqUYFmHQWoUPCGBg+ZcTCbFwO6QYE6FBijQZFWFx01cQGaExDDUWE5FR1FgdDEAA,GJDB2xkOHJDR6Y8OGKDx6s8PHEDw9JcPCWFxOzMTE7ExxFccFUFw1LYdC0Fg3NkdDcAA,Abyss Lector: Violet Lightning\\Chongyun\\Xinyan,Kachina\\Lyney\\Navia,1,0,5\\3,,,,TRUE,FALSE,EU,194,5,3
Kalomon2,Огурчик238,EZHRWrEYG5DR9C8PEkHwW50YCaHRioEZGFEQlr0ZC2HwEL8RFQGA1MYdDEFg3MkdDMAA,G2EQhgEZGUFxlJoVGaGhTJEUGcEQrp0aCeHRy7gcG7GB060dGjHR29IdHbEh1DcdGEAA,Clorinde\\Eremite Scorching Loremaster\\Sigewinne,Freminet\\Ganyu\\Sigewinne,1,0,5\\3,,,,TRUE,FALSE,EU,195,5,3
Lizafan#1,Ilyandro,GDCw5B0OAUCQ8FkPBQCR9JIPGUAg9pcPCWFwW7YVDLEwlskZDGGR1GcdDUHQ3OMdDsAA,EZCR6c0OGKDB6o8PGEDx9M8PHGHwB5cQCXFxOzMTE7ExxFccFUFw1LYdC0Fg3NsdDsAA,Chevreuse\\Cyno\\Dehya,Kachina\\Lyney\\Navia,0,1,5\\3,,,,TRUE,FALSE,EU,196,5,3
Cube.,Traveler,ATCR884PHEBx9NAPCWBw9qQbCqFBuoMcGEEwxMYcDLFhzFocDsGw1OsdDkHA3OwdD8AA,ARFxWtYOHJDR6S4OEqDg6pcTCbFxO1cTFcFxotkaHSGQxMYcDEFgC8kaDPGRr6EdGsAA,Dehya\\Emilie\\Kinich,Hu Tao\\Kachina\\Xilonen,0,1,5\\3,,,,TRUE,FALSE,EU,197,5,3
Ebrithil,Siyanochka,EUBw1igNFWHhOGETFIBx2kcPCUBx9DAQE2EBCDMQE4ExO1cTC7Hwir8YGqEA3MQdDMAA,ApDB6W0OAqCx6pEOGeAQ7p0UCcHRTK0YGqHRirkZG1GRrjcaE+Fx25QdGbFA3NsdDsAA,Abyss Herald: Wicked Torrents\\Kaedehara Kazuha\\Layla,Noelle\\Xinyan\\Zhongli,1,0,5\\3,,,,TRUE,FALSE,EU,198,5,3
Огурчик238,BYE,G2EQhgEZGUFxlJoVGaGhTJEUGcEQrp0aCeHRy7gcG7GB060dGjHR29IdHbEh1DcdGEAA,,Freminet\\Ganyu\\Sigewinne,,1,,5\\4,,TRUE,,,FALSE,EU,199,5,4
Ilyandro,Ebrithil,EZCR6c0OGKDB6o8PGEDx9M8PHGHwB5cQCXFxOzMTE7ExxFccFUFw1LYdC0Fg3NsdDsAA,EUBw1igNFWHhOGETFIBx2kcPCUBx9DAQE2EBCDMQE4ExO1cTC7Hwir8YGqEA3MQdDMAA,Kachina\\Lyney\\Navia,Abyss Herald: Wicked Torrents\\Kaedehara Kazuha\\Layla,1,0,5\\4,,,,TRUE,FALSE,EU,200,5,4
